county,precinct,office,district,party,candidate,votes,election_day,election_day_paper,early_vote,absentee,provisional
Pulaski,21,Secretary of State,,DEM,Susan Inman,324,0,169,150,3,2
Pulaski,22,Secretary of State,,DEM,Susan Inman,765,0,379,381,4,1
Pulaski,23,Secretary of State,,DEM,Susan Inman,732,0,333,386,12,1
Pulaski,24,Secretary of State,,DEM,Susan Inman,413,0,212,194,6,1
Pulaski,25,Secretary of State,,DEM,Susan Inman,276,0,145,129,1,1
Pulaski,26,Secretary of State,,DEM,Susan Inman,256,0,149,107,0,0
Pulaski,27,Secretary of State,,DEM,Susan Inman,442,0,204,226,11,1
Pulaski,28,Secretary of State,,DEM,Susan Inman,530,0,264,261,5,0
Pulaski,29,Secretary of State,,DEM,Susan Inman,42,0,15,22,3,2
Pulaski,30,Secretary of State,,DEM,Susan Inman,55,0,21,30,4,0
Pulaski,31,Secretary of State,,DEM,Susan Inman,451,0,209,238,4,0
Pulaski,32,Secretary of State,,DEM,Susan Inman,707,0,331,367,9,0
Pulaski,33,Secretary of State,,DEM,Susan Inman,436,0,152,279,5,0
Pulaski,34,Secretary of State,,DEM,Susan Inman,347,0,189,153,2,3
Pulaski,35,Secretary of State,,DEM,Susan Inman,343,0,171,165,7,0
Pulaski,36,Secretary of State,,DEM,Susan Inman,279,0,118,157,3,1
Pulaski,37,Secretary of State,,DEM,Susan Inman,606,0,298,302,6,0
Pulaski,38,Secretary of State,,DEM,Susan Inman,293,0,170,120,1,2
Pulaski,39,Secretary of State,,DEM,Susan Inman,862,0,320,539,3,0
Pulaski,40,Secretary of State,,DEM,Susan Inman,468,0,215,249,4,0
Pulaski,41,Secretary of State,,DEM,Susan Inman,608,0,218,379,11,0
Pulaski,42,Secretary of State,,DEM,Susan Inman,455,0,187,260,7,1
Pulaski,43,Secretary of State,,DEM,Susan Inman,617,0,310,303,4,0
Pulaski,44,Secretary of State,,DEM,Susan Inman,774,0,369,391,12,2
Pulaski,45,Secretary of State,,DEM,Susan Inman,466,0,184,276,6,0
Pulaski,46,Secretary of State,,DEM,Susan Inman,277,0,131,143,3,0
Pulaski,47,Secretary of State,,DEM,Susan Inman,94,0,64,30,0,0
Pulaski,48,Secretary of State,,DEM,Susan Inman,956,0,519,424,12,1
Pulaski,49,Secretary of State,,DEM,Susan Inman,662,24,285,343,8,2
Pulaski,50,Secretary of State,,DEM,Susan Inman,514,0,248,245,19,2
Pulaski,51,Secretary of State,,DEM,Susan Inman,333,0,129,202,2,0
Pulaski,52,Secretary of State,,DEM,Susan Inman,532,0,298,219,9,6
Pulaski,53,Secretary of State,,DEM,Susan Inman,499,0,322,162,14,1
Pulaski,54,Secretary of State,,DEM,Susan Inman,676,0,454,220,0,2
Pulaski,55,Secretary of State,,DEM,Susan Inman,970,0,465,495,9,1
Pulaski,56,Secretary of State,,DEM,Susan Inman,221,0,124,94,3,0
Pulaski,57,Secretary of State,,DEM,Susan Inman,228,0,165,60,3,0
Pulaski,58,Secretary of State,,DEM,Susan Inman,719,0,287,419,13,0
Pulaski,59,Secretary of State,,DEM,Susan Inman,244,0,146,89,9,0
Pulaski,60,Secretary of State,,DEM,Susan Inman,759,0,256,483,19,1
Pulaski,61,Secretary of State,,DEM,Susan Inman,394,0,232,157,5,0
Pulaski,62,Secretary of State,,DEM,Susan Inman,217,0,155,60,2,0
Pulaski,63,Secretary of State,,DEM,Susan Inman,275,0,150,123,1,1
Pulaski,64,Secretary of State,,DEM,Susan Inman,747,0,261,465,15,6
Pulaski,65,Secretary of State,,DEM,Susan Inman,425,0,210,208,6,1
Pulaski,66,Secretary of State,,DEM,Susan Inman,620,0,285,319,15,1
Pulaski,67,Secretary of State,,DEM,Susan Inman,817,0,414,392,10,1
Pulaski,68,Secretary of State,,DEM,Susan Inman,697,0,286,394,15,2
Pulaski,69,Secretary of State,,DEM,Susan Inman,590,0,288,283,18,1
Pulaski,70,Secretary of State,,DEM,Susan Inman,445,0,227,204,14,0
Pulaski,71,Secretary of State,,DEM,Susan Inman,860,0,339,497,24,0
Pulaski,72,Secretary of State,,DEM,Susan Inman,428,0,203,219,5,1
Pulaski,73,Secretary of State,,DEM,Susan Inman,641,0,252,358,28,3
Pulaski,74,Secretary of State,,DEM,Susan Inman,507,0,223,269,14,1
Pulaski,75,Secretary of State,,DEM,Susan Inman,700,0,345,337,16,2
Pulaski,76,Secretary of State,,DEM,Susan Inman,578,0,271,297,9,1
Pulaski,77,Secretary of State,,DEM,Susan Inman,994,0,335,627,28,4
Pulaski,78,Secretary of State,,DEM,Susan Inman,767,0,240,518,9,0
Pulaski,79,Secretary of State,,DEM,Susan Inman,827,0,372,446,6,3
Pulaski,80,Secretary of State,,DEM,Susan Inman,1282,0,525,742,9,6
Pulaski,81,Secretary of State,,DEM,Susan Inman,760,0,334,418,7,1
Pulaski,82,Secretary of State,,DEM,Susan Inman,761,0,355,401,3,2
Pulaski,83,Secretary of State,,DEM,Susan Inman,1192,0,475,707,10,0
Pulaski,84,Secretary of State,,DEM,Susan Inman,1097,0,470,612,13,2
Pulaski,85,Secretary of State,,DEM,Susan Inman,953,0,323,595,32,3
Pulaski,86,Secretary of State,,DEM,Susan Inman,496,0,188,271,32,5
Pulaski,87,Secretary of State,,DEM,Susan Inman,634,0,394,229,11,0
Pulaski,88,Secretary of State,,DEM,Susan Inman,714,0,381,307,21,5
Pulaski,89,Secretary of State,,DEM,Susan Inman,576,0,326,244,6,0
Pulaski,90,Secretary of State,,DEM,Susan Inman,762,0,347,383,29,3
Pulaski,91,Secretary of State,,DEM,Susan Inman,722,0,390,309,23,0
Pulaski,92,Secretary of State,,DEM,Susan Inman,617,0,348,258,8,3
Pulaski,93,Secretary of State,,DEM,Susan Inman,672,0,351,306,13,2
Pulaski,94,Secretary of State,,DEM,Susan Inman,595,0,329,253,10,3
Pulaski,95,Secretary of State,,DEM,Susan Inman,830,0,382,390,53,5
Pulaski,96,Secretary of State,,DEM,Susan Inman,412,0,221,180,10,1
Pulaski,97,Secretary of State,,DEM,Susan Inman,557,0,296,254,6,1
Pulaski,98,Secretary of State,,DEM,Susan Inman,771,0,342,424,4,1
Pulaski,99,Secretary of State,,DEM,Susan Inman,567,0,328,228,10,1
Pulaski,100,Secretary of State,,DEM,Susan Inman,326,0,142,179,4,1
Pulaski,101,Secretary of State,,DEM,Susan Inman,543,0,257,278,6,2
Pulaski,102,Secretary of State,,DEM,Susan Inman,632,0,319,310,3,0
Pulaski,103,Secretary of State,,DEM,Susan Inman,738,0,326,409,1,2
Pulaski,104,Secretary of State,,DEM,Susan Inman,1081,0,514,557,6,4
Pulaski,105,Secretary of State,,DEM,Susan Inman,710,0,312,394,4,0
Pulaski,106,Secretary of State,,DEM,Susan Inman,587,0,258,314,13,2
Pulaski,107,Secretary of State,,DEM,Susan Inman,578,0,302,261,14,1
Pulaski,108,Secretary of State,,DEM,Susan Inman,567,0,251,302,12,2
Pulaski,109,Secretary of State,,DEM,Susan Inman,1542,0,715,779,44,4
Pulaski,110,Secretary of State,,DEM,Susan Inman,389,0,159,223,7,0
Pulaski,111,Secretary of State,,DEM,Susan Inman,1127,0,554,556,16,1
Pulaski,112,Secretary of State,,DEM,Susan Inman,509,0,247,257,5,0
Pulaski,113,Secretary of State,,DEM,Susan Inman,847,0,411,426,9,1
Pulaski,114,Secretary of State,,DEM,Susan Inman,849,2,404,422,16,5
Pulaski,115,Secretary of State,,DEM,Susan Inman,792,0,388,394,8,2
Pulaski,116,Secretary of State,,DEM,Susan Inman,550,0,343,203,3,1
Pulaski,117,Secretary of State,,DEM,Susan Inman,728,0,346,377,5,0
Pulaski,118,Secretary of State,,DEM,Susan Inman,867,1,329,515,18,4
Pulaski,119,Secretary of State,,DEM,Susan Inman,776,0,349,415,10,2
Pulaski,120,Secretary of State,,DEM,Susan Inman,687,0,336,332,15,4
Pulaski,121,Secretary of State,,DEM,Susan Inman,619,0,356,256,6,1
Pulaski,122,Secretary of State,,DEM,Susan Inman,553,0,255,280,16,2
Pulaski,123,Secretary of State,,DEM,Susan Inman,444,0,210,228,5,1
Pulaski,124,Secretary of State,,DEM,Susan Inman,668,0,270,395,2,1
Pulaski,125,Secretary of State,,DEM,Susan Inman,539,0,249,280,10,0
Pulaski,126,Secretary of State,,DEM,Susan Inman,200,0,136,63,1,0
Pulaski,127,Secretary of State,,DEM,Susan Inman,431,1,279,146,3,2
Pulaski,128,Secretary of State,,DEM,Susan Inman,999,0,425,557,13,4
Pulaski,129,Secretary of State,,DEM,Susan Inman,282,0,200,79,2,1
Pulaski,130,Secretary of State,,DEM,Susan Inman,337,0,290,46,1,0
Pulaski,131,Secretary of State,,DEM,Susan Inman,388,0,216,169,3,0
Pulaski,132,Secretary of State,,DEM,Susan Inman,302,0,211,89,2,0
Pulaski,133,Secretary of State,,DEM,Susan Inman,331,0,260,70,1,0
Pulaski,134,Secretary of State,,DEM,Susan Inman,361,0,203,149,5,4
Pulaski,135,Secretary of State,,DEM,Susan Inman,257,0,178,75,2,2
Pulaski,136,Secretary of State,,DEM,Susan Inman,546,0,150,378,17,1
Pulaski,137,Secretary of State,,DEM,Susan Inman,633,0,211,414,8,0
Pulaski,1,Secretary of State,,REP,John Thurston Commissioner of State Lands,534,0,210,321,3,0
Pulaski,2,Secretary of State,,REP,John Thurston Commissioner of State Lands,493,0,185,301,6,1
Pulaski,3,Secretary of State,,REP,John Thurston Commissioner of State Lands,184,0,76,108,0,0
Pulaski,4,Secretary of State,,REP,John Thurston Commissioner of State Lands,1101,0,378,716,7,0
Pulaski,5,Secretary of State,,REP,John Thurston Commissioner of State Lands,956,0,249,698,9,0
Pulaski,6,Secretary of State,,REP,John Thurston Commissioner of State Lands,194,0,99,94,1,0
Pulaski,7,Secretary of State,,REP,John Thurston Commissioner of State Lands,333,0,225,105,3,0
Pulaski,8,Secretary of State,,REP,John Thurston Commissioner of State Lands,594,0,218,370,6,0
Pulaski,9,Secretary of State,,REP,John Thurston Commissioner of State Lands,332,0,145,182,5,0
Pulaski,10,Secretary of State,,REP,John Thurston Commissioner of State Lands,350,0,161,184,3,2
Pulaski,11,Secretary of State,,REP,John Thurston Commissioner of State Lands,168,0,106,62,0,0
Pulaski,12,Secretary of State,,REP,John Thurston Commissioner of State Lands,302,0,223,79,0,0
Pulaski,13,Secretary of State,,REP,John Thurston Commissioner of State Lands,437,0,212,222,2,1
Pulaski,14,Secretary of State,,REP,John Thurston Commissioner of State Lands,405,0,204,192,7,2
Pulaski,15,Secretary of State,,REP,John Thurston Commissioner of State Lands,160,0,70,86,4,0
Pulaski,16,Secretary of State,,REP,John Thurston Commissioner of State Lands,91,0,48,43,0,0
Pulaski,17,Secretary of State,,REP,John Thurston Commissioner of State Lands,185,0,85,95,4,1
Pulaski,18,Secretary of State,,REP,John Thurston Commissioner of State Lands,410,0,269,136,5,0
Pulaski,19,Secretary of State,,REP,John Thurston Commissioner of State Lands,266,0,144,115,5,2
Pulaski,20,Secretary of State,,REP,John Thurston Commissioner of State Lands,560,0,299,250,11,0
Pulaski,21,Secretary of State,,REP,John Thurston Commissioner of State Lands,304,0,193,110,1,0
Pulaski,22,Secretary of State,,REP,John Thurston Commissioner of State Lands,490,0,294,193,3,0
Pulaski,23,Secretary of State,,REP,John Thurston Commissioner of State Lands,848,0,491,349,8,0
Pulaski,24,Secretary of State,,REP,John Thurston Commissioner of State Lands,529,0,305,214,9,1
Pulaski,25,Secretary of State,,REP,John Thurston Commissioner of State Lands,306,0,203,101,2,0
Pulaski,26,Secretary of State,,REP,John Thurston Commissioner of State Lands,812,0,551,252,9,0
Pulaski,27,Secretary of State,,REP,John Thurston Commissioner of State Lands,1026,0,521,493,7,5
Pulaski,28,Secretary of State,,REP,John Thurston Commissioner of State Lands,844,0,489,350,4,1
Pulaski,29,Secretary of State,,REP,John Thurston Commissioner of State Lands,47,0,20,27,0,0
Pulaski,30,Secretary of State,,REP,John Thurston Commissioner of State Lands,50,0,24,24,2,0
Pulaski,31,Secretary of State,,REP,John Thurston Commissioner of State Lands,796,0,392,388,16,0
Pulaski,32,Secretary of State,,REP,John Thurston Commissioner of State Lands,650,0,344,302,4,0
Pulaski,33,Secretary of State,,REP,John Thurston Commissioner of State Lands,435,0,112,317,3,3
Pulaski,34,Secretary of State,,REP,John Thurston Commissioner of State Lands,343,0,185,150,7,1
Pulaski,35,Secretary of State,,REP,John Thurston Commissioner of State Lands,476,0,269,204,2,1
Pulaski,36,Secretary of State,,REP,John Thurston Commissioner of State Lands,243,0,122,117,4,0
Pulaski,37,Secretary of State,,REP,John Thurston Commissioner of State Lands,416,0,207,206,2,1
Pulaski,38,Secretary of State,,REP,John Thurston Commissioner of State Lands,129,0,66,62,0,1
Pulaski,39,Secretary of State,,REP,John Thurston Commissioner of State Lands,939,0,441,481,17,0
Pulaski,40,Secretary of State,,REP,John Thurston Commissioner of State Lands,540,0,290,238,11,1
Pulaski,41,Secretary of State,,REP,John Thurston Commissioner of State Lands,809,0,253,543,12,1
Pulaski,42,Secretary of State,,REP,John Thurston Commissioner of State Lands,704,0,364,330,10,0
Pulaski,43,Secretary of State,,REP,John Thurston Commissioner of State Lands,566,0,278,285,3,0
Pulaski,44,Secretary of State,,REP,John Thurston Commissioner of State Lands,871,0,393,465,12,1
Pulaski,45,Secretary of State,,REP,John Thurston Commissioner of State Lands,173,0,62,107,4,0
Pulaski,46,Secretary of State,,REP,John Thurston Commissioner of State Lands,177,0,91,86,0,0
Pulaski,47,Secretary of State,,REP,John Thurston Commissioner of State Lands,30,0,19,11,0,0
Pulaski,48,Secretary of State,,REP,John Thurston Commissioner of State Lands,233,0,135,90,6,2
Pulaski,49,Secretary of State,,REP,John Thurston Commissioner of State Lands,956,41,475,433,6,1
Pulaski,50,Secretary of State,,REP,John Thurston Commissioner of State Lands,736,0,409,310,13,4
Pulaski,51,Secretary of State,,REP,John Thurston Commissioner of State Lands,343,0,175,162,6,0
Pulaski,52,Secretary of State,,REP,John Thurston Commissioner of State Lands,51,0,29,21,0,1
Pulaski,53,Secretary of State,,REP,John Thurston Commissioner of State Lands,70,0,35,29,3,3
Pulaski,54,Secretary of State,,REP,John Thurston Commissioner of State Lands,197,0,153,41,3,0
Pulaski,55,Secretary of State,,REP,John Thurston Commissioner of State Lands,567,0,438,124,5,0
Pulaski,56,Secretary of State,,REP,John Thurston Commissioner of State Lands,441,0,264,174,3,0
Pulaski,57,Secretary of State,,REP,John Thurston Commissioner of State Lands,444,0,370,68,6,0
Pulaski,58,Secretary of State,,REP,John Thurston Commissioner of State Lands,905,0,443,434,24,4
Pulaski,59,Secretary of State,,REP,John Thurston Commissioner of State Lands,547,0,377,156,10,4
Pulaski,60,Secretary of State,,REP,John Thurston Commissioner of State Lands,1174,0,418,723,31,2
Pulaski,61,Secretary of State,,REP,John Thurston Commissioner of State Lands,715,0,512,197,6,0
Pulaski,62,Secretary of State,,REP,John Thurston Commissioner of State Lands,415,0,333,78,4,0
Pulaski,63,Secretary of State,,REP,John Thurston Commissioner of State Lands,430,0,292,134,4,0
Pulaski,64,Secretary of State,,REP,John Thurston Commissioner of State Lands,1096,0,447,616,28,5
Pulaski,65,Secretary of State,,REP,John Thurston Commissioner of State Lands,271,0,142,119,10,0
Pulaski,66,Secretary of State,,REP,John Thurston Commissioner of State Lands,538,0,289,236,13,0
Pulaski,67,Secretary of State,,REP,John Thurston Commissioner of State Lands,428,0,278,143,7,0
Pulaski,68,Secretary of State,,REP,John Thurston Commissioner of State Lands,897,0,443,431,22,1
Pulaski,69,Secretary of State,,REP,John Thurston Commissioner of State Lands,758,0,387,358,8,5
Pulaski,70,Secretary of State,,REP,John Thurston Commissioner of State Lands,453,0,270,176,7,0
Pulaski,71,Secretary of State,,REP,John Thurston Commissioner of State Lands,889,0,457,405,24,3
Pulaski,72,Secretary of State,,REP,John Thurston Commissioner of State Lands,227,0,119,101,5,2
Pulaski,73,Secretary of State,,REP,John Thurston Commissioner of State Lands,576,0,321,241,12,2
Pulaski,74,Secretary of State,,REP,John Thurston Commissioner of State Lands,311,0,152,142,16,1
Pulaski,75,Secretary of State,,REP,John Thurston Commissioner of State Lands,299,0,155,141,2,1
Pulaski,76,Secretary of State,,REP,John Thurston Commissioner of State Lands,364,0,229,131,4,0
Pulaski,77,Secretary of State,,REP,John Thurston Commissioner of State Lands,772,0,304,449,17,2
Pulaski,78,Secretary of State,,REP,John Thurston Commissioner of State Lands,538,0,227,299,12,0
Pulaski,79,Secretary of State,,REP,John Thurston Commissioner of State Lands,286,0,150,133,2,1
Pulaski,80,Secretary of State,,REP,John Thurston Commissioner of State Lands,299,0,154,139,5,1
Pulaski,81,Secretary of State,,REP,John Thurston Commissioner of State Lands,388,0,202,177,8,1
Pulaski,82,Secretary of State,,REP,John Thurston Commissioner of State Lands,174,0,84,86,4,0
Pulaski,83,Secretary of State,,REP,John Thurston Commissioner of State Lands,169,0,81,80,7,1
Pulaski,84,Secretary of State,,REP,John Thurston Commissioner of State Lands,111,0,53,56,2,0
Pulaski,85,Secretary of State,,REP,John Thurston Commissioner of State Lands,143,0,64,63,13,3
Pulaski,86,Secretary of State,,REP,John Thurston Commissioner of State Lands,98,0,43,42,11,2
Pulaski,87,Secretary of State,,REP,John Thurston Commissioner of State Lands,305,0,198,97,10,0
Pulaski,88,Secretary of State,,REP,John Thurston Commissioner of State Lands,588,0,367,207,13,1
Pulaski,89,Secretary of State,,REP,John Thurston Commissioner of State Lands,300,0,194,98,8,0
Pulaski,90,Secretary of State,,REP,John Thurston Commissioner of State Lands,483,0,292,181,10,0
Pulaski,91,Secretary of State,,REP,John Thurston Commissioner of State Lands,408,0,250,141,17,0
Pulaski,92,Secretary of State,,REP,John Thurston Commissioner of State Lands,332,0,220,106,5,1
Pulaski,93,Secretary of State,,REP,John Thurston Commissioner of State Lands,342,0,215,117,8,2
Pulaski,94,Secretary of State,,REP,John Thurston Commissioner of State Lands,267,0,167,90,10,0
Pulaski,95,Secretary of State,,REP,John Thurston Commissioner of State Lands,460,0,284,157,18,1
Pulaski,96,Secretary of State,,REP,John Thurston Commissioner of State Lands,228,0,150,74,4,0
Pulaski,97,Secretary of State,,REP,John Thurston Commissioner of State Lands,197,0,145,51,1,0
Pulaski,98,Secretary of State,,REP,John Thurston Commissioner of State Lands,69,0,24,42,2,1
Pulaski,99,Secretary of State,,REP,John Thurston Commissioner of State Lands,135,0,84,46,5,0
Pulaski,100,Secretary of State,,REP,John Thurston Commissioner of State Lands,43,0,17,24,2,0
Pulaski,101,Secretary of State,,REP,John Thurston Commissioner of State Lands,139,0,93,40,4,2
Pulaski,102,Secretary of State,,REP,John Thurston Commissioner of State Lands,123,0,70,51,2,0
Pulaski,103,Secretary of State,,REP,John Thurston Commissioner of State Lands,83,0,35,46,2,0
Pulaski,104,Secretary of State,,REP,John Thurston Commissioner of State Lands,149,0,81,64,2,2
Pulaski,105,Secretary of State,,REP,John Thurston Commissioner of State Lands,164,0,71,91,2,0
Pulaski,106,Secretary of State,,REP,John Thurston Commissioner of State Lands,441,0,225,197,18,1
Pulaski,107,Secretary of State,,REP,John Thurston Commissioner of State Lands,436,0,278,148,10,0
Pulaski,108,Secretary of State,,REP,John Thurston Commissioner of State Lands,401,0,204,182,13,2
Pulaski,109,Secretary of State,,REP,John Thurston Commissioner of State Lands,383,0,227,148,6,2
Pulaski,110,Secretary of State,,REP,John Thurston Commissioner of State Lands,218,0,103,113,2,0
Pulaski,111,Secretary of State,,REP,John Thurston Commissioner of State Lands,375,0,230,140,4,1
Pulaski,112,Secretary of State,,REP,John Thurston Commissioner of State Lands,119,0,72,43,3,1
Pulaski,113,Secretary of State,,REP,John Thurston Commissioner of State Lands,145,0,87,55,2,1
Pulaski,114,Secretary of State,,REP,John Thurston Commissioner of State Lands,203,0,86,110,7,0
Pulaski,115,Secretary of State,,REP,John Thurston Commissioner of State Lands,73,0,41,32,0,0
Pulaski,116,Secretary of State,,REP,John Thurston Commissioner of State Lands,24,0,15,9,0,0
Pulaski,117,Secretary of State,,REP,John Thurston Commissioner of State Lands,37,0,21,16,0,0
Pulaski,118,Secretary of State,,REP,John Thurston Commissioner of State Lands,95,0,44,49,2,0
Pulaski,119,Secretary of State,,REP,John Thurston Commissioner of State Lands,54,0,26,27,1,0
Pulaski,120,Secretary of State,,REP,John Thurston Commissioner of State Lands,60,0,27,33,0,0
Pulaski,121,Secretary of State,,REP,John Thurston Commissioner of State Lands,101,0,69,28,4,0
Pulaski,122,Secretary of State,,REP,John Thurston Commissioner of State Lands,21,0,9,12,0,0
Pulaski,123,Secretary of State,,REP,John Thurston Commissioner of State Lands,75,0,33,41,1,0
Pulaski,124,Secretary of State,,REP,John Thurston Commissioner of State Lands,133,0,67,65,1,0
Pulaski,125,Secretary of State,,REP,John Thurston Commissioner of State Lands,216,0,99,110,7,0
Pulaski,126,Secretary of State,,REP,John Thurston Commissioner of State Lands,328,0,249,67,12,0
Pulaski,127,Secretary of State,,REP,John Thurston Commissioner of State Lands,601,0,476,120,5,0
Pulaski,128,Secretary of State,,REP,John Thurston Commissioner of State Lands,60,0,24,33,1,2
Pulaski,129,Secretary of State,,REP,John Thurston Commissioner of State Lands,118,0,100,18,0,0
Pulaski,130,Secretary of State,,REP,John Thurston Commissioner of State Lands,12,0,11,1,0,0
Pulaski,131,Secretary of State,,REP,John Thurston Commissioner of State Lands,68,0,48,18,2,0
Pulaski,132,Secretary of State,,REP,John Thurston Commissioner of State Lands,120,0,86,34,0,0
Pulaski,133,Secretary of State,,REP,John Thurston Commissioner of State Lands,44,0,39,5,0,0
Pulaski,134,Secretary of State,,REP,John Thurston Commissioner of State Lands,33,0,10,23,0,0
Pulaski,135,Secretary of State,,REP,John Thurston Commissioner of State Lands,12,0,9,3,0,0
Pulaski,136,Secretary of State,,REP,John Thurston Commissioner of State Lands,695,0,230,462,3,0
Pulaski,137,Secretary of State,,REP,John Thurston Commissioner of State Lands,717,0,250,455,12,0
Pulaski,1,Secretary of State,,LIB,Christopher Olson,23,0,13,9,1,0
Pulaski,2,Secretary of State,,LIB,Christopher Olson,30,0,14,16,0,0
Pulaski,3,Secretary of State,,LIB,Christopher Olson,20,0,9,11,0,0
Pulaski,4,Secretary of State,,LIB,Christopher Olson,37,0,16,21,0,0
Pulaski,5,Secretary of State,,LIB,Christopher Olson,38,0,18,18,2,0
Pulaski,6,Secretary of State,,LIB,Christopher Olson,9,0,6,3,0,0
Pulaski,7,Secretary of State,,LIB,Christopher Olson,13,0,6,7,0,0
Pulaski,8,Secretary of State,,LIB,Christopher Olson,25,0,13,12,0,0
Pulaski,9,Secretary of State,,LIB,Christopher Olson,25,0,8,17,0,0
Pulaski,10,Secretary of State,,LIB,Christopher Olson,33,0,18,15,0,0
Pulaski,11,Secretary of State,,LIB,Christopher Olson,6,0,5,1,0,0
Pulaski,12,Secretary of State,,LIB,Christopher Olson,11,0,10,1,0,0
Pulaski,13,Secretary of State,,LIB,Christopher Olson,23,0,11,12,0,0
Pulaski,14,Secretary of State,,LIB,Christopher Olson,42,0,23,19,0,0
Pulaski,15,Secretary of State,,LIB,Christopher Olson,36,0,21,15,0,0
Pulaski,16,Secretary of State,,LIB,Christopher Olson,12,0,7,5,0,0
Pulaski,17,Secretary of State,,LIB,Christopher Olson,31,0,23,7,1,0
Pulaski,18,Secretary of State,,LIB,Christopher Olson,45,0,32,13,0,0
Pulaski,19,Secretary of State,,LIB,Christopher Olson,36,0,25,11,0,0
Pulaski,20,Secretary of State,,LIB,Christopher Olson,50,0,27,23,0,0
Pulaski,21,Secretary of State,,LIB,Christopher Olson,21,0,14,7,0,0
Pulaski,22,Secretary of State,,LIB,Christopher Olson,32,0,20,12,0,0
Pulaski,23,Secretary of State,,LIB,Christopher Olson,40,0,26,13,1,0
Pulaski,24,Secretary of State,,LIB,Christopher Olson,36,0,22,12,2,0
Pulaski,25,Secretary of State,,LIB,Christopher Olson,15,0,9,6,0,0
Pulaski,26,Secretary of State,,LIB,Christopher Olson,31,0,23,8,0,0
Pulaski,27,Secretary of State,,LIB,Christopher Olson,50,0,28,22,0,0
Pulaski,28,Secretary of State,,LIB,Christopher Olson,49,0,34,15,0,0
Pulaski,29,Secretary of State,,LIB,Christopher Olson,1,0,1,0,0,0
Pulaski,30,Secretary of State,,LIB,Christopher Olson,6,0,5,1,0,0
Pulaski,31,Secretary of State,,LIB,Christopher Olson,31,0,21,10,0,0
Pulaski,32,Secretary of State,,LIB,Christopher Olson,55,0,31,23,1,0
Pulaski,33,Secretary of State,,LIB,Christopher Olson,17,0,7,10,0,0
Pulaski,34,Secretary of State,,LIB,Christopher Olson,11,0,7,4,0,0
Pulaski,35,Secretary of State,,LIB,Christopher Olson,14,0,9,5,0,0
